participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.trader_uuid,player.current_cash,player.num_shares,player.dividend_per_share,player.dividend_cash,player.cash_after_dividend,player.daybreak_snapshot_error,player.assigned_initial_cash,player.assigned_initial_shares,player.forecast_price_next_day,player.forecast_confidence_next_day,player.forecast_survey_json,player.realized_next_day_closing_price,player.forecast_bonus_earned,player.forecast_bonus_scored,group.id_in_subsession,group.trading_session_uuid,group.trading_api_base,group.trading_ws_base,group.trading_init_error,group.trading_day_duration_minutes,group.treatment,group.market_design,group.group_composition,group.noise_trader_draw,group.noise_trader_present,group.num_days,group.dividends_csv,group.observed_last_transaction_price,group.closing_price,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
12,evqg5b6i,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.17449887350536497,1,2,,,,1,5mv8xxqe,,,,,1
1,xgl3jt54,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,5mv8xxqe,,,,,1
2,y9uuhurh,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,5mv8xxqe,,,,,1
3,071axja8,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,5mv8xxqe,,,,,1
4,rvx0jf01,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,5mv8xxqe,,,,,1
5,kib69t92,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,5mv8xxqe,,,,,1
6,58qypii8,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,5mv8xxqe,,,,,1
7,mxzi4ttp,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,5mv8xxqe,,,,,1
8,i6er0xkt,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,5mv8xxqe,,,,,1
9,z045qhts,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.015705453829351734,1,2,,,,2,5mv8xxqe,,,,,1
10,zewalkew,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.015705453829351734,1,2,,,,2,5mv8xxqe,,,,,1
11,jbz1yppl,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.17449887350536497,1,2,,,,2,5mv8xxqe,,,,,1
12,evqg5b6i,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.17449887350536497,1,2,,,,2,5mv8xxqe,,,,,1
1,xgl3jt54,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,3,5mv8xxqe,,,,,1
2,y9uuhurh,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,3,5mv8xxqe,,,,,1
3,071axja8,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,3,5mv8xxqe,,,,,1
4,rvx0jf01,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,3,5mv8xxqe,,,,,1
5,kib69t92,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,3,5mv8xxqe,,,,,1
6,58qypii8,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,3,5mv8xxqe,,,,,1
7,mxzi4ttp,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,3,5mv8xxqe,,,,,1
8,i6er0xkt,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,3,5mv8xxqe,,,,,1
9,z045qhts,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.9644338600550394,0,2,,,,3,5mv8xxqe,,,,,1
10,zewalkew,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.9644338600550394,0,2,,,,3,5mv8xxqe,,,,,1
11,jbz1yppl,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.8643249988021721,0,2,,,,3,5mv8xxqe,,,,,1
12,evqg5b6i,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.8643249988021721,0,2,,,,3,5mv8xxqe,,,,,1
1,xgl3jt54,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,4,5mv8xxqe,,,,,1
2,y9uuhurh,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,4,5mv8xxqe,,,,,1
3,071axja8,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,4,5mv8xxqe,,,,,1
4,rvx0jf01,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,4,5mv8xxqe,,,,,1
5,kib69t92,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,4,5mv8xxqe,,,,,1
6,58qypii8,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,4,5mv8xxqe,,,,,1
7,mxzi4ttp,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,4,5mv8xxqe,,,,,1
8,i6er0xkt,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,4,5mv8xxqe,,,,,1
9,z045qhts,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.9644338600550394,0,2,,,,4,5mv8xxqe,,,,,1
10,zewalkew,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.9644338600550394,0,2,,,,4,5mv8xxqe,,,,,1
11,jbz1yppl,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.8643249988021721,0,2,,,,4,5mv8xxqe,,,,,1
12,evqg5b6i,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.8643249988021721,0,2,,,,4,5mv8xxqe,,,,,1
1,u95zzi3u,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,1,1fkudhxr,,,,,1
2,1bje5quk,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,1,1fkudhxr,,,,,1
3,96njea5p,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,1,1fkudhxr,,,,,1
4,pn76s35d,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,1,1fkudhxr,,,,,1
5,76oojbx0,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,1,1fkudhxr,,,,,1
6,gnvwbrf4,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,1,1fkudhxr,,,,,1
7,rrk2c3u4,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,1,1fkudhxr,,,,,1
8,r2ay1gi1,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,1,1fkudhxr,,,,,1
9,ju4faukp,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.07842622354945483,1,2,,,,1,1fkudhxr,,,,,1
10,xrhvcd9f,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.07842622354945483,1,2,,,,1,1fkudhxr,,,,,1
11,6hh8oo6y,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.025473336886443487,1,2,,,,1,1fkudhxr,,,,,1
12,w9q2y2du,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.025473336886443487,1,2,,,,1,1fkudhxr,,,,,1
1,u95zzi3u,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,1fkudhxr,,,,,1
2,1bje5quk,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,1fkudhxr,,,,,1
3,96njea5p,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,1fkudhxr,,,,,1
4,pn76s35d,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,1fkudhxr,,,,,1
5,76oojbx0,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,1fkudhxr,,,,,1
6,gnvwbrf4,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,1fkudhxr,,,,,1
7,rrk2c3u4,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,1fkudhxr,,,,,1
8,r2ay1gi1,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,1fkudhxr,,,,,1
9,ju4faukp,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.07842622354945483,1,2,,,,2,1fkudhxr,,,,,1
10,xrhvcd9f,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.07842622354945483,1,2,,,,2,1fkudhxr,,,,,1
11,6hh8oo6y,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.025473336886443487,1,2,,,,2,1fkudhxr,,,,,1
12,w9q2y2du,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.025473336886443487,1,2,,,,2,1fkudhxr,,,,,1
1,u95zzi3u,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,3,1fkudhxr,,,,,1
2,1bje5quk,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,3,1fkudhxr,,,,,1
3,96njea5p,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,3,1fkudhxr,,,,,1
4,pn76s35d,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,3,1fkudhxr,,,,,1
5,76oojbx0,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,3,1fkudhxr,,,,,1
6,gnvwbrf4,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,3,1fkudhxr,,,,,1
7,rrk2c3u4,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,3,1fkudhxr,,,,,1
8,r2ay1gi1,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,3,1fkudhxr,,,,,1
9,ju4faukp,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.2402452015144757,0,2,,,,3,1fkudhxr,,,,,1
10,xrhvcd9f,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.2402452015144757,0,2,,,,3,1fkudhxr,,,,,1
11,6hh8oo6y,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.5471601467246809,0,2,,,,3,1fkudhxr,,,,,1
12,w9q2y2du,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.5471601467246809,0,2,,,,3,1fkudhxr,,,,,1
1,u95zzi3u,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,4,1fkudhxr,,,,,1
2,1bje5quk,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,4,1fkudhxr,,,,,1
3,96njea5p,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,4,1fkudhxr,,,,,1
4,pn76s35d,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,4,1fkudhxr,,,,,1
5,76oojbx0,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,4,1fkudhxr,,,,,1
6,gnvwbrf4,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,4,1fkudhxr,,,,,1
7,rrk2c3u4,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,4,1fkudhxr,,,,,1
8,r2ay1gi1,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,4,1fkudhxr,,,,,1
9,ju4faukp,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.2402452015144757,0,2,,,,4,1fkudhxr,,,,,1
10,xrhvcd9f,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.2402452015144757,0,2,,,,4,1fkudhxr,,,,,1
11,6hh8oo6y,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.5471601467246809,0,2,,,,4,1fkudhxr,,,,,1
12,w9q2y2du,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.5471601467246809,0,2,,,,4,1fkudhxr,,,,,1
1,luybkmb8,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,1,agz975nu,,,,,1
2,84l9sed0,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,1,agz975nu,,,,,1
3,ufvmdfke,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,1,agz975nu,,,,,1
4,7exzd7fq,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,1,agz975nu,,,,,1
5,hixj87gf,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,1,agz975nu,,,,,1
6,w93f6plw,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,1,agz975nu,,,,,1
7,xblu3orj,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,1,agz975nu,,,,,1
8,blkbq9l6,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,1,agz975nu,,,,,1
9,2yr6dd0c,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.23288329799617957,0,2,,,,1,agz975nu,,,,,1
10,7gg9slpf,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.23288329799617957,0,2,,,,1,agz975nu,,,,,1
11,772t14xb,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.37928231441813554,0,2,,,,1,agz975nu,,,,,1
12,yg0o6kbk,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.37928231441813554,0,2,,,,1,agz975nu,,,,,1
1,luybkmb8,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,agz975nu,,,,,1
2,84l9sed0,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,1,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,agz975nu,,,,,1
3,ufvmdfke,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,agz975nu,,,,,1
4,7exzd7fq,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,2,,,,,1,gh,gamified,human_only,0.0,0,2,,,,2,agz975nu,,,,,1
5,hixj87gf,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,agz975nu,,,,,1
6,w93f6plw,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,3,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,agz975nu,,,,,1
7,xblu3orj,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,agz975nu,,,,,1
8,blkbq9l6,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,4,,,,,1,nh,non_gamified,human_only,0.0,0,2,,,,2,agz975nu,,,,,1
9,2yr6dd0c,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.23288329799617957,0,2,,,,2,agz975nu,,,,,1
10,7gg9slpf,,0,0,28,,,,0,,,0.0,2,,0.0,,0.0,0.0,0.0,0.0,0.0,,3800.0,10.0,,,,,0.0,0,5,,,,,1,gm,gamified,hybrid,0.23288329799617957,0,2,,,,2,agz975nu,,,,,1
11,772t14xb,,0,0,28,,,,0,,,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,,2600.0,20.0,,,,,0.0,0,6,,,,,1,nm,non_gamified,hybrid,0.37928231441813554,0,2,,,,2,agz975nu,,,,,1
